date|text|id|author|acknowledged|opposed|neutral|unrelated
2020-12-18 01:13:58|I feel like the covid vaccine is going to be mandatory for healthcare workers in the long run just like the flu shot. #CovidVaccine #COVID19|1339740656252628992|Crystal07919342|0|0|1|0
2020-12-02 18:04:31|Dollar Tree in SW employees aren’t wearing mask AT ALL! I’m out! Nope one of them is! Just 1 #DollarTree #Covid19 #WearAMask|1334196764694503424|MsKCPowell|1|0|0|0
2020-12-09 00:09:57|Honestly... Face masks are great! Keeps your face warm, hides blemishes, I don’t have to smile at customers, blocks out disgusting odours on the downtown bus. And most importantly keeps airborne pathogens out of my mouth! #covid19 #DoYourPart|1336463057313099520|kylesheacomedy|1|0|0|0
2020-12-16 13:48:35|Once these small business close for good due to extreme government restrictions, people will not strive to even try to start a business. Why would anyone want to if the government will tell you to close your doors?  #FuckRestrictions #COVID19 #coronavirus|1339205785629454336|tonyfrombr|0|1|0|0
2020-12-02 12:16:54|So much to cover tonight, with a review of GW10, a cancelled fixture due to #Covid19, and a preview of GW11!  Join @craigmorraies11 @FplMariner and @ZhouFPL at 9.30pm (MYR/SG) on #FplExpectAsians YouTube channel  If you’ve any questions, drop them down below!  #FPL #FPLCommunity|1334109283382816768|FplExpectAsians|0|0|0|1
2020-12-02 21:34:12|The #Saskatoon zone hit a new high with 1,340 active cases after 109 new #COVID19 cases and 35 recoveries. The #Regina zone also hit a new high with 864 actives. The sub-zone with Shellbrook and Birch Hills has become the third to crack 200 actives (202). #skpoli #COVID19SK|1334249534566883328|thinktankSK|0|0|1|0
2020-12-09 18:17:31|Wear a mask! 😷 Help businesses stay open. #COVID is not going to be here forever, but we need to cooperate.|1336736750023032832|BarretoBermarie|1|0|0|0
2020-12-14 22:12:05|Day 10 or 11 or something. Wife's smell and taste came back. My body aches are mostly gone. We're both still coughing and exhausted. The fatigue is immense. #COVID19|1338607719562014720|fbbahw|0|0|1|0
2020-12-08 03:26:35|Business should absolutely have the right to require vaccination for COVID19 as they need. Especially, like schools require vaccines to attend! Cruises should test before vacationing, etc. #vaccine #COVID19|1336150153300996096|ErikaLeeR|1|0|0|0
2020-12-16 20:11:04|What is the first thing I am going to do when I reach my financial goal??   A: nothing!  Keep working (but less hours) and keep stacking!  No #Lambo, nothing extravagant. A party with my friends (after #COVID19) and a happy dance with the ones I talked to about it. Stay humble💯|1339302042599223296|pharmlords|0|0|0|1
2020-12-15 13:27:38|#COVID19 -11 more patients  succumb to the virus in Kenya, raising the death toll to 1,604, Health CS Mutahi Kagwe announces.|1338838125880217600|mercykabaka|0|0|1|0
2020-12-04 10:05:23|So if you have the vaccine you still have to self isolate, wear a mask and cant socialise. Does it work then? Oh but if you are rich you can come to this country from wherever with no need to isolate. Have I got that right? #COVID #vaccine|1334800961924194304|chilliesforlife|0|1|0|0
2020-12-04 23:34:47|Today: #278KDeadAmericans due to #MAGA  #Trump &amp; #GOP disastrous handling of #Covid19.  #TrumpGenocide #GOPGenocide #GOPBetrayedAmerica #TrumpIsACriminal|1335004655894449920|JDels2|1|0|0|0
2020-12-18 14:37:51|Been up since 5am... I should go back to sleep... but 1st... Covid Test!!   I should be negative by now!! 😩🙏🏾  #day14 #COVID19 #QuarantineLife|1339942960117526528|Msesiprah|0|0|1|0
2020-12-09 02:22:43|My Mom's test came back negative but she has gotten a lot worse.  They are treating her for acute bronchitis right now but if her old oxygen gets below 92% she has to go to the ER.  Im still freaking out. #COVID19 #family|1336496466471362304|GrownupGeekGirl|0|0|1|0
2020-12-04 20:13:03|DECEMBER 3 7,700 dead in LA County, and since 12/1, 7,600 infected with #COVID19! Opening the courts will be deadly! Stop the #superspreadercourts! @HildaSolis @SheilaKuehl @SupJaniceHahn @kathrynbarger @HollyJMitchell @LASuperiorCourt|1334953884876382208|jc_berrycherry|1|0|0|0
2020-12-05 02:47:55|Today’s @NDDOH report shows record high ND COVID cases recovered at 805 and cumulative recovered at 75,653. #ndpol #COVID19|1335053257681629184|CharlieAdamsND|0|0|1|0
2020-12-08 09:27:03|#covid19 - Indonesia - Total: 586,842 - Deaths: 18,000 - Recovered: 483,497[+4,295] - Active: +4,295[-136]|1336240866034397184|rhehost|0|0|1|0
2020-12-16 13:40:04|#Panvel Municipal Corporation #COVID19 report  New cases - 35 Recovered - 33 Death - 00  Total cases - 26929 Total recovered - 26034 Total deaths - 587  Active cases - 308  #CovidInMaharashtra #CoronaInIndia #COVIDUpdates|1339203642465742848|AnuragANK|0|0|1|0
2020-12-12 16:39:08|Do you think different households should be allowed to mix on New Year’s Eve? #NewYearsEve #Coronavirus #Politics #Twitter #Polls|1337799154580512768|PoliticsPollss|0|0|1|0
2020-12-11 18:44:29|BREAKING: Per DHEC: today, South Carolina announced its highest number of new cases of #coronavirus a total of 3,217 confirmed|1337468313446850304|CrystyWOLOTV|0|0|1|0
2020-12-06 23:40:36|I'm tired of being at home. I want to go to the movies and restaurants. #COVID19|1335730893651140608|MsGoody2Shoes33|0|0|1|0
2020-12-16 20:17:58|Southern Utah COVID-19 Update: One day does not make a trend, but new infections came roaring back today. 283 new infections are the eighth-most in a day. After 4 straight days with three deaths, just one today. #stgeorge #covid19|1339303778424508416|CDReed|0|0|1|0
2020-12-15 11:54:19|I’m shocked to hear women have been disproportionately affected by COVID economically on @bbc5live  It’s a global issue. Women being associated with childcare, having less stable jobs... Am I naive to be shocked that gender disparity remains so prevalent today? #shecession #covid|1338814640864817152|EleanorFurlong2|1|0|0|0
2020-12-16 14:59:22|"There's no better time than now to be ""cash poor"". It's #COVID19 times anyway.   Instead of wasting your money on a shopping spree, get your hands on some #Bitcoin and some #crypto.  Save the rest on well-leveraged ETFs.   Reduce your waste. Increase your wealth.  Simple as that."|1339223601287815168|ifyouc1|0|0|0|1
2020-12-08 08:22:18|#CORONAVIRUS: UK HEALTH MINISTER @MattHancock  SAYS I HOPE WE CAN LIFT THE RESTRICTIONS FROM THE SPRING via @Reuters|1336224570580328448|leskiewicz|0|0|1|0
2020-12-03 16:12:48|Do you think Santa is going to wear a mask and use hand sanitizer? Or will be be some kind of super spreader? #christmas #COVID #COVID19 #SantaClaus|1334531036978417664|hello_iamliz|0|0|1|0
2020-12-17 10:39:53|So now the Spanish prime minister joins Macron as a self isolator after testing positive! I’m sure these tests are just awarding themselves a peaceful Christmas! #covid 😡|1339520685253791488|discocat32|0|1|0|0
2020-12-05 17:56:49|it is unacceptable that frontline #healthcareprofessionals are still re-using contaminated, single-use intended, N95 masks, more than 6 months into this pandemic!  #COVID19 #pandemic #healthcare #hospitals #n95masks|1335281990996795392|salim1612|1|0|0|0
2020-12-15 22:49:47|Does hair cream expire? I opened one last year and hardly been used while still have couple unopened.   Damn you Covid-19  #unnecessaryheadache #covid19  #TuesdayFeeling|1338979597317189632|BishalKC|0|0|0|1
2020-12-14 09:18:54|Praying for #MaulanaTariqJamil's speedy and full recovery from #COVID19|1338413143018639104|Governorysinzai|0|0|1|0
2020-12-11 14:31:10|More Americans died of #covid19 in the U.S. IN ONE DAY than died on either 9/11 or D-Day.   More Americans have been killed by Covid-19 in 11 months than were killed in World War I, the Korean War, Vietnam War, Gulf War, Iraq War, and War in Afghanistan — COMBINED.|1337404564270501888|andrewkantor|1|0|0|0
2020-12-12 02:18:52|US FDA has officially approved the Pfizer #Covid19 vaccine  and now begins the largest logistical exercise since WW2  #USpoli #CDNpoli #BCpoli|1337582661716463616|matpVI|0|0|1|0
2020-12-16 12:37:03|Cases: 73,603,541 (+0)  Deaths: 1,638,565 (+226)  Recovered: 41,721,999 (+0)  Active Cases: 31,881,542 (43.32%) Completed Cases: 43,360,564 (58.91%) Mortality Rate: 2.23% (No Change) Case Fatality Rate: 3.78% (No Change)  #COVID19 #Coronavirus #StayHome|1339187783424995328|_covid_19_bot_|0|0|1|0
2020-12-11 17:29:57|#COVID Why aren't presenters and guests wearing masks on @rte @rtenews @RTERadio1 No wonder ye thought it was grand to have a party! Very poor example being given @MichealMartinTD WEAR MASKS! I wear one every day, all day. You should too.|1337449556657786880|DrMaireadDB|1|0|0|0
2020-12-11 17:46:54|3,561 new cases and 98 new deaths in Canada   [17:46 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic|1337453823095353088|COVIDLive|0|0|1|0
2020-12-07 20:56:17|To #thank #taxpayer-paid #PublicSector workers, on the frontline, for their indefatigable #work during the #coronavirus #pandemic, ... #PrinceWilliam + #KateMiddleton are taking a #taxpayer-paid 🚃 #train ride across the country while the #workers face a #publicsectorpayfreeze 🤔|1336051928342654720|mtajri|0|1|0|0
2020-12-03 00:07:31|[1/2] #COVID19 2 Dec, here’s the specimen dates for the 18 RBWM reported positive cases: 28 Nov: 1 case 29 Nov: 3 cases 30 Nov 12 cases 1 Dec    2 cases #RBWM is position 233 in the table|1334288114949435392|AnneJMcKay|0|0|1|0
2020-12-11 17:27:19|#GovernorPhilScottPressConference #coronavirus How many of VT's homeless population have been tested and how many have tested positive? Sect. Smith says he'll have to get back to VTDigger reporter Erin Petenko.|1337448892355538944|ValleyReporter|0|0|1|0
2020-12-13 12:25:24|Is anyone else finding that their new recurring nightmare is that they are out in public and realize that they forgot to wear their mask? #COVID #WearAMask|1338097688127090688|DolbecKatie|1|0|0|0
2020-12-15 08:09:52|Respected @FinMinIndia Plz extend the due date of #GSTAmnesty scheme with late fees cap upto Rs.500 &amp; relaxtion of sec 16(4), 36(4) till Mar-2020 many #Gst Returns are pending due to #COVID19 nationwide. #ExtendGSTAmnesty #GSTR3B #gstnfailed @mpfinancedep @narendramodi @PMOIndia|1338758157137399808|NeeleshTax|0|0|0|1
2020-12-16 16:09:33|#COVID19 #HERO @DrBonnieHenry  MARK MY WORDS!! Deservedly, you will receive the Order Of British Columbia and will one day become Lieutenant Governor of British Columbia.|1339241260750491648|Darbybc|1|0|0|0
2020-12-15 23:05:26|85 new cases in Angola   [23:05 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic|1338983533541531648|COVIDLive|0|0|1|0
2020-12-17 11:48:36|"Matt Hancock literally just said in the commons ""We have come so far, we must not blow it now"" Far from what exactly? We are pretty much in the same place as when this shit show started! #COVID19 #coronavirus #UKlockdown #tiersystem"|1339537981657526272|PeculiarCurio|0|1|0|0
2020-12-07 11:38:15|Pope Francis will visit Iraq on 5-8 March 2021. He will visit Baghdad, the plain of Ur, linked to the memory of Abraham, the city of Erbil, as well as Mosul  and Qaraqosh in the plain of Nineveh, the Vatican confirmed.  Of course, it'll all depend on the #COVID19 restrictions.|1335911495604056064|inesanma|0|0|0|1
2020-12-03 18:10:34|There is now clear evidence of a resurgence of infections in parts of our own country which, if not confronted decisively and directly, could lead to great suffering and death. #COVID19|1334560673083383808|GovernmentZA|1|0|0|0
2020-12-16 10:11:52|Medical #workers in #Ukraine continue to fall prey to #covid19 due to poor OSH, all the while receiving an abysmally low pay - circa $150-200 per month.  Since onset of the pandemic, 26,422 Ukrainian medical workers contracted covid-19, and 258 died.|1339151246943457280|gotrudovi|0|0|1|0
2020-12-16 18:50:07|They are going to have the covid vaccine available for us at work next week. Still debating on weather i should get it 🤔 #CovidVaccine #Michigan #COVID19|1339281668650229760|j_rico09|0|1|0|0
2020-12-01 22:42:50|Pathetic to see @CPC_HQ MP's that were dead-silent over @StephenHarper slowing down #MentalHealth support to #veterans are now ranting &amp; screaming over #COVID19 delays for vaccines that are not clinically certified for use.  #PickALane #PTSD #MentalHealth #SciComm #CdnPoli #SenCA|1333904415468654592|deepgreendesign|0|1|0|0
2020-12-18 15:28:11|Of all the awful things to happen in 2020, getting us to like Tom Cruise &amp; Guy Fieri is easily the worst. #COVID19 #TomCruise #guyfieri|1339955626521231104|JohnSaponaro|0|0|0|1
2020-12-06 00:41:53|#TrumpRally My question to @realDonaldTrump, how many of your Georgia Rally Supporters will fall ill or die from #COVID19? The next few weeks will be really telling. You want their votes &amp; $$$, but you don't give a shit about them or anyone else.  PS. @JoeBiden won the election!|1335383928778104832|walkermofo|1|0|0|0
2020-12-13 03:55:10|We are all not going to make it to the other side of this..god bless the ones how haven't and who won't. #COVID19|1337969286653095936|Nancy61089372|1|0|0|0
2020-12-14 14:29:11|Anyone else getting choked up and teary-eyed by the footage of the 1st #COVID19 #vaccines being administered?|1338491228770488320|kevinerwilkins|1|0|0|0
2020-12-11 16:45:01|"#DrGhebreyesus of the WHO says that ""the #Covid19 crisis  provides for an opportunity for a reset in countries with weaker financial systems"" Translation...for countries with OFFICIALS that are more corrupt than our democrats &amp; RINO in DC at ALL the worlds INNOCENT people expense"|1337438249543843840|leonhardtmindy|0|0|0|1
2020-12-16 14:00:51|My mate @StueyAdamson3 has just got back from the Canary Islands. He’s confused as to wether it’s advisory or mandatory for him to self isolate for two weeks as the new rules come into place while he was away. #COVID @piersmorgan @BorisJohnson @MartinSLewis #nhs @DominicRaab|1339208875174735872|bigcyril05|0|0|1|0
2020-12-03 07:38:30|You only get to see reality around you when you r in crisis. #Covid made things easy, brought clarity ... at many levels ...|1334401610915700736|madhuparnads|1|0|0|0
2020-12-08 16:42:11|West Bengal reports 49 more #COVID19 fatalities, pushing death toll to 8,820, infection tally jumps to 5,07,995 with 2,941 fresh cases; active case count 23,750: Health dept bulletin|1336350373636759552|PTI_News|0|0|1|0
2020-12-04 09:47:48|LOWEST mortality rate of top30 #Covid19 cases (&gt;364.1k) 3/12 (Global case rank), cases, deaths: 1.68% Ukraine (17), 772760, 12960 1.75% Russia (4), 2375546, 41607 1.78% Netherlands (24⬇️), 532444, 9504 1.83%☹️Poland (13), 1028610, 18828 1.94% Philippines (27), 435413, 8446 Part2|1334796537436758016|AndrewJMullen|0|0|1|0
2020-12-15 02:39:39|There is no science confirming anti-maskers are spreading the virus. #science #COVID|1338675058244341504|SoSickStoic|0|1|0|0
2020-12-18 09:56:20|AIIMS New Delhi : ICMR Chief Prof. Balram Bhargava admitted. Wishing him a speedy recovery. #COVID19|1339872117009989632|srinivasaiims|0|0|1|0
2020-12-13 07:31:32|#Pharma has earned crores of rupees and so have many hospitals and nursing homes who have fleeced patients thanks to the fear of #COVID19 aka Wuhan Virus.  have also come across some wonderful doctors who do not scare you but assure you. Overall our medical ethics leave lot|1338023735522029568|kum_1_09|0|1|0|0
2020-12-05 02:14:21|S/o to @OCharleys for not letting people enter without mask on...  #goodjob I hope other restaurants follow #goodfood #besade #COVID19  #thatspine|1335044810445557504|thats_pine|1|0|0|0
2020-12-19 13:34:51|A message from ICU's worldwide:  Guess what? Our #ICU's were full even before #COVID19.   We were not rolling our thumbs before the #pandemic in case anyone was wondering.|1340289495867011072|DrMCecconi|0|0|1|0
2020-12-18 05:21:19|Science has saved lives for ages despite scientists being underfunded, overworked, unappreciated &amp; underpaid. Scientists made immense sacrifices to develop this vaccine in record time. But I am already seeing fear mongering about the #COVID19 vaccine. Depressing &amp; maddening. 😔|1339802905931603968|aditinfinite|1|0|0|0
2020-12-09 12:09:25|It’s important that we take a look at prostate cancer in Europe now, given that #COVID19 is likely to exacerbate the challenges that the community is also facing, say the Let’s Talk Prostate Cancer Expert Group #LTPCRoundtable|1336644115837169664|AstellasEurope|0|0|0|1
2020-12-18 21:36:30|If they want #BlackTwitter to take the #CovidVaccine , all they gotta do is say it will help make edge grow back  #Bloop LOL #COVID19|1340048319339479040|Phil_The_Savage|0|0|1|0
2020-12-07 13:05:03|"Who is the real winner of bb14 #BBTrendMasterRubinaDilaik #NikkiTamboli #EijazKhan #RahulVaidyaMatters #""WE LOVE RAHUL VAIDYA"" #BBTrendMasterRahulVaidya #NORAHULNOBB14 #Nikkians #COVID19 #BiggBoss14 #ColorsTV"|1335933339379802112|aqibkha78749418|0|0|0|1
2020-12-11 16:22:32|You should feel good and be  happy most of the time because  you are meant to have an amazing  life. It is the whole reason you are  here.  #2020  #corona #mythoughts  #BeHappy|1337432588344934400|rj24012002|0|0|0|1
2020-12-16 19:03:00|🦠LATEST: 25 people have died in the last day of #Coronavirus in Essex according to the latest government figures.  83 people have died of #Covid19 in the county in the past week.|1339284912004878336|BBCEssex|0|0|1|0
2020-12-09 02:29:41|Has anyone questioned why people wear a mask while driving? Either I’m very uneducated or people lack common sense.   #covid|1336498220940156928|easlerbeach|0|1|0|0
2020-12-09 17:37:41|I don't believe that @realDonaldTrump OR @RudyGiulianli REALLY had #COVID19. Let's see those test results!|1336726727708397568|myke113|0|1|0|0
2020-12-17 22:45:46|Dr. Deena Hinshaw reports 30 new deaths from COVID-19, the highest she has ever reported. There are 1,571 new cases today, with 763 people in hospital 138 patients in ICU. #abhealth #covid19|1339703359339548672|cderworiz|0|0|1|0
2020-12-11 22:47:58|Sooo tired of people blaming Newsome for everything and bitching about shutdowns when I know for a fact they party with their friends from different households every weekend without masks. #youaretheproblem #COVID19 #MaskUp #socialdistance #quityerbitchin #stopthspread|1337529588969193472|gardn_witch|1|0|0|0
2020-12-13 14:12:04|FDA's Hahn/CNN: Not going to prejudge efficacy of 2nd vaccine from Moderna. Reviewing data this week. Willing to talk to incoming Biden administration. Interview ended. #Hahn #FDA #coronavirus|1338124532268363520|MaceNewsMacro|0|0|1|0
2020-12-01 19:14:18|Santa is a Covid denier.....and God bless him!!! #Christmas2020 #SantaClausIsComingToTown #COVID19|1333851936479703040|waynegaffo|0|1|0|0
2020-12-03 19:07:19|1,500,000 dead due to #coronavirus Let that sink in... A tiny virus spread quickly across the world and caused so much misery, suffering and heartache. We were unprepared, though we had practiced &amp; ignored the advice. We delayed, dithered, promoted our mates + supporters. #fail|1334574958136201216|nirgunapa|0|0|1|0
2020-12-18 22:47:14|People are saying @realDonaldTrump and the rest of the #TrumpCrimeFamily are so crooked that the reason the states are not getting their #vaccine doses is because he's selling them on the black market to put the money in their own pockets.  #CrookedTrump #COVIDVaccine #COVID19|1340066118271164416|NthnGd4|0|0|1|0
2020-12-02 23:14:43|.@dougducey this is not a plan you’ve laid out today. We never had 10,000 cases of #covid until yesterday. No leadership. You’re just passing responsibility. Residents of Arizona are on our own. You clearly do not care. My heart goes out 2 our frontline workers. #stopthespread|1334274827771813888|janetperrine|1|0|0|0
2020-12-08 15:56:24|EDUCATION: #COVID19Vaccine does NOT contain any part of #COVID19 . It is also an MRNA vaccine so the issues common associated with DNA based vaccines do not exist. That is all. #hope|1336338850432442368|portarican_RT|1|0|0|0
2020-12-03 10:27:54|CSIS accuses Russia, China and Iran of spreading COVID-19 disinformation - National #canada #Chinadisinformation #coronavirus #CoronavirusMisinformation #COVID-19 #COVID-19Misinformation #COVID-19nationalsecurity #CSIS #IranDisinformation #RussiaDisinformation|1334444241783717888|flyingeze|0|0|1|0
2020-12-07 08:27:58|Really difficult to sleep with fever #COVID19|1335863609134444288|GuaSoffia|1|0|0|0
2020-12-08 20:32:06|If you haven't been travelling during #COVID, where's the first place you'll go once it's safe to do so?|1336408231824957440|karmacampervans|0|0|1|0
2020-12-05 19:20:30|I am sincerely pray to you Lord and to the Universe that all GOP voters and Trumpites in need this holiday season starve. In your name we pray - Amen.  #StimulusChecksNOW #DemocratsAreCorrupt #COVID|1335303051603824640|w_sherm|0|0|0|1
2020-12-11 22:09:54|Due to #COVID19 aka #Coronavirus Ill be sending the first 500 people to like &amp; retweet this $300 -$1500 through CashApp, Apple Pay #, Venmo or Zelle 🏦 drop all tags in comments) 🥳❤️  #CashAppWisdom|1337520006972788736|SaveWithNye|0|0|0|1
2020-12-14 14:40:14|Exciting Moment in the elimination of #COVID19 using the #CovidVaccine !|1338494008671277056|jeffreyfarny|1|0|0|0
2020-12-02 08:05:57|I was #bearish on the Australian property market for a long time.  BUT the #Government had a built in excuse to let prices correct with #COVID19.  Instead they tipped their hand &amp; showed they'll support #housing no matter what.  Tell me, why not load up?   #Property #Investment|1334046132352159488|MattyG58|0|0|0|1
2020-12-14 09:24:54|#Brexit  #COVID19  Some people think it's all over ............ it is nay!|1338414653509165056|matchdaymemory|1|0|0|0
2020-12-12 16:26:03|You know how people will end up SICK, by standing outside in lines in freezing weather. And they’ll blame it on Covid. SMH 😒  Thanks government policy.   #COVID19 #cdnpoli #Corruption|1337795862026743808|MelissaLMRogers|0|1|0|0
2020-12-19 02:46:41|The warden of our prison died of #COVID19. Currently 650+ prisoners have the virus. Shameful.|1340126379430408192|sassybibrarian|0|0|1|0
2020-12-05 19:50:03|United States Corona virus Cases : 14,887,583 Deaths : 287,046  Recovered : 8,702,020 Projections  Closed Cases 8,989,066 Cases which had an outcome 8,702,020(97%) Recovered\Discharged 287,046(3%) Deaths   #covid19 #covid19update #corona #coronaupdate #covid19US #coronaUS|1335310487630663680|tan_paulus27|0|0|1|0
2020-12-14 21:09:07|Feeling way more emotional than I thought I would watching videos of nurses getting the vaccine &amp; people cheering the planes as they land carrying them.  The weight of #2020 is so heavy #VaccinesSaveLives #VaccinesWork #coronavirus #CoronavirusVaccine|1338591873024352512|KatieKHogan|1|0|0|0
2020-12-14 18:55:35|My ears👂 suffers the most in these days 👇 Earphones..🎧 Glasses...👓 Mask....😷 A big salute🖖 to my ears👂 #coronavirus  #music|1338558269661589504|Sanay2221|1|0|0|0
2020-12-02 19:57:56|I am very happy and very grateful to see more people standing up against the #covid agenda all over the world and #TheGreatReset agenda. I'm not going to tweet too much about this issue today but I see you out there taking a stand for #freedom and I ❤️ you for it! 🥰  Thank you.|1334225307813949440|Christi53409850|0|1|0|0
2020-12-02 17:17:33|The one thing both sides agreed on was a second stimulus check. Now after months of BS they are talking about a bill without one!!!! WTF!  #Senate #wtf2020 #StimulusNow #Democrats #Republicans  #COVID19 #helptheamericanpeople|1334184943069531904|nunyore|0|0|0|1
2020-12-17 21:43:51|Three PhD students: a genomic #epidemiologist studying #Ebola virus, a molecular epidemiologist studying #Poliovirus, and an infectious disease modeller studying #AMR. Three researchers who spent this year focused on the #COVID19 pandemic @AineToole @Alex_Morgan1995 @viralverity|1339687779605868288|BioPodEdinburgh|0|0|1|0
2020-12-04 17:28:31|It is easy to lock people down when you demand that they rely on the government.   Wonder why the democrats have been pushing fo larger unemployment benefits!   #COVID19 #Democrats #republicans #Conservatives #DemocratsAreHypocrites|1334912481215524864|TCVS1776|0|1|0|0
2020-12-08 16:12:48|2,069 new cases and 43 new deaths in Germany   [16:12 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic|1336342978042896384|COVIDLive|0|0|1|0
2020-12-06 14:40:18|Unfortunately the Thanksgiving #COVID spike is hitting. Y’all best start being smart.|1335594925090541568|royquapaw|1|0|0|0
2020-12-17 03:31:07|Looking forward to the Covid vaccine but I hate that you’ll have to uninstall Microsoft Edge after you get it. #covid #vaccination #microsoft #edge #BillGates|1339412784673476608|draskigor|0|1|0|0
2020-12-13 02:15:29|#RIPCharleyPride Who passed away from #COVID19|1337944198515884032|HargiHero|0|0|1|0
2020-12-16 13:23:08|I think people would stop wearing nose masks if it were not a requirement to get into some facilities or a shop  #COVID19|1339199384270090240|Ms_buckman|0|1|0|0
2020-12-15 14:41:03|Cases: 73,011,773 (+19,832)  Deaths: 1,624,161 (+0)  Recovered: 41,379,328 (+0)  Active Cases: 31,632,445 (43.33%) Completed Cases: 43,003,489 (58.90%) Mortality Rate: 2.22% (-0.01%) Case Fatality Rate: 3.78% (No Change)  #COVID19 #Coronavirus #StayHome|1338856601487347712|_covid_19_bot_|0|0|1|0
2020-12-06 20:17:00|#Trump I believe you ever having #Covid was a #hoax, but #Covid itself, NOT a hoax - it's beyond disrespectful to say or imply that #Covid is insignificant, no big deal, or a hoax - in fact it's #murder for someone with the ear of so many to preach that -|1335679656704552960|dianbroekn|1|0|0|0
2020-12-13 08:04:29|Everyone who has taken a #COVID19 test has unknowingly given their DNA to the government. #TheMoreYouKnow|1338032026704695296|JoeBiting|0|1|0|0
2020-12-15 10:04:12|Have you been leaving your mobile number everywhere or do you give a fake number #Covid|1338786932663459840|TwheetyBird|0|0|1|0
2020-12-16 02:35:36|“should I text him” sweetie he is busy replying 🔥🔥🔥 to a girl who unironically hashtags “#covid” on her selfies. let it go|1339036425631662080|utahmads|0|0|0|1
2020-12-04 11:12:07|Hey @realDonaldTrump #PerdueSaysBidenWon which is good, because #COVID19 has gotten so bad in my area, that I’m stuck in my house, again!|1334817758458966016|recycle_plz|1|0|0|0
2020-12-18 12:13:51|#POLL: Did you apply for taking #COVID19 vaccine after #SaudiArabia started the largest vaccination campaign?|1339906720806661888|Saudi_Gazette|0|0|1|0
2020-12-04 18:56:40|Had to visit a hospital because I was experiencing tremendous pain. I got to see first hand how overworked and under appreciated healthcare service are right now.  Remember in the spring when we all appreciate nurses and other front line staff.  #COVID19|1334934664570675200|freshlookAtLife|1|0|0|0
2020-12-17 02:13:48|Can people agree to keep their masks post-Covid and wear them when they have a cold as common practice #mask #wearamask #letsmakethisathing #maskup #covid #postcovid|1339393325925723904|Jaymerz|1|0|0|0
2020-12-11 19:44:04|One month in, #COVID19 still sucks. That is all.|1337483309966905088|JohnnyAgs|1|0|0|0
2020-12-11 14:02:20|Sweden reported 8118 new cases and 144 deaths today. A total of 320,859 cases and 7528 deaths. The Coronavirus cases have been increasing a lot in European countries since October. The second wave is in full action. #Coronasverige #COVID19|1337397309286604800|Akkiakki1137|0|0|1|0
2020-12-19 04:40:47|When I first started investing I looked at industries that would suffer short term due to #coronavirus where I thought people were overreacting or where the government would bail them out. I chose #oilandgas #airlines and #auto industries.  So far it has worked.|1340155092054532096|collar_investor|0|0|0|1
2020-12-11 20:29:48|please share It’s been 7 months since we live in the car .. help us and donate if you can @JeffreeStar @taylorswift13 @gofundme @GoFundMeCharity #help #gofundme #COVID19|1337494817157357568|dreamer10599264|0|0|0|1
2020-12-02 16:10:42|If you’re not enraged about the governmental response to #COVID19 by both parties in power then you’re not paying attention. That’s privilege.|1334168122396315648|BECorbett|1|0|0|0
2020-12-07 00:43:06|Multiple relatives caught #COVID19 in the last week, and none of them caught it from each other. My great aunt just passed away from it. We are 9 months into this, and it is worse than ever. Disheartening.|1335746623465549824|hknowell|1|0|0|0
2020-12-17 21:12:34|If several of your members haven’t died from #covid, did you even #2020? FFS stop please.|1339679908499509248|hayjammin|1|0|0|0
2020-12-08 21:33:03|CHARLIE BAKER CAN SUCK A BIG FAT DICK! #COVID19 Who’s with me?|1336423572554850304|ManDeer666|0|1|0|0
2020-12-06 12:04:13|can he make it any more obvious?  he was a traitor boi a fat tory hater boi and he hated our country and he ended democracy he took it from you and me to usher in the great reset #BorisJohnson #COVID19 #TheGreatReset|1335555643814588416|Democracy4Neath|0|1|0|0
2020-12-15 22:37:59|Whoever created it, whoever released it.... I will NEVER forgive you   #COVID19|1338976628085559296|Capo_2nd|0|1|0|0
2020-12-03 13:49:08|RNA vaccines... #COVID19 I keep thinking of how upset people can become when told their food contains DNA and RNA.  Maybe the crash course of COVID on science literacy will help (!?! maybe)  Sorting  analogies: preference? The RNA is like....|1334494883755610112|AntibioticDoc|0|1|0|0
2020-12-09 15:21:26|Lives have been TAKEN. STARVATION AND FINANCIAL ISSUES BEEN GIVEN. I hate America. #America #Stimuluscheck #COVID|1336692440103854080|daibrieell|0|0|0|1
2020-12-05 03:08:02|Your government thinks you are too stupid to know how to avoid the flu.  You get what you vote for...  BE A GROWN UP. wash ypur hands, stay home if you are sick, don't sneeze or cough on others. Wear a mask if needed.  #covid19 #AdultingAndStuff #ThinkForYourself|1335058318729965568|ponder_B4U_post|1|0|0|0
2020-12-15 20:18:03|Some people don't believe, some people are naive, until they are infected. #COVID19 #coronavirus   #staysafe #StayHomeSaveLives  #COVIDSecondWave|1338941411702533888|mz_janine2011|1|0|0|0
