date|text|id|author|acknowledged|opposed|neutral|unrelated
2020-12-06 22:12:49|#RudyGiuliani has tested positive for #COVID19 &amp; #MelissaCarone has tested .30 #BloodAlcoholContent #NinaSimoneOfComedy  Politoonitics PolitiPod #writer / #actor #HansomeMonday|1335708800809099264|RhondaHansome|0|0|1|0
2020-12-07 20:07:02|Just a few minutes to your wedding. And your spouse tests positive for Covid-19. Will you go ahead with the wedding?   #covid-19 #wedding #covid|1336039535675895808|morounkeji_|0|0|1|0
2020-12-11 12:48:51|#WHO #Italy #Geneva /#Genf #Coronavirus  Serious allegations against the World Health Organization (WHO): At the beginning of the pandemic, the coordinating authority of the United Nations is said to have disappeared a report that was supposed to clarify Italy's disastrous|1337378814406619136|Xy5Z89|0|0|1|0
2020-12-05 01:33:17|If 2021 is the start of the Apocalypse at least we've been given sufficient warning. #COVID19 #Brexit #Thundersnow|1335034474292195328|stuartpyper|0|0|1|0
2020-12-06 01:25:25|I’m hearing more ambulances tonight than prior to Thanksgiving. #COVID|1335394884656766720|Evey3007|1|0|0|0
2020-12-04 10:05:26|As more and more of my friends come up #COVID positive, my anxiety increases.   Random bouts of insomnia are now super common.   🦠 Covid covid, covid — it is everywhere.  Even my dreams are now dominated by this virus.|1334800974615957504|tweetbrk|0|0|1|0
2020-12-18 20:06:41|Covid19 is an equal opportunity heartbreaker! #COVID19 #coronavirus #Covid_19 #COVID #Motivation #inspiration #BetterTogether #BeKind #vaccine #mondaythoughts #ModernWarfare #fridaymorning #SaturdayVibes #SundayThoughts #WednesdayMotivation #WearAMask|1340025713467027712|drvstjr|1|0|0|0
2020-12-14 18:42:04|Were in lockdown 2 for 5 weeks... #Corona #Lockdown2 #Lockdownnl|1338554870027210752|NHLPLTHSZM_|0|0|1|0
2020-12-05 03:19:22|If you are willing to give your minor child an untested #COVID vaccine...  You might be a Democrat.|1335061172563959808|pauldibartolo|0|1|0|0
2020-12-08 22:25:46|If #POTUS45 put as much effort into keeping #American citizens alive as he has put into keeping his #election hopes alive, he'd be president for another 4 years  #COVID19 #SARSCoV2 #bungling #uncaring #911PerDay|1336436838458920704|createdbyrcw|0|0|0|1
2020-12-02 21:47:18|I think we actually need to thank and be grateful for the scientists and all those who worked tirelessly behind the scenes in creating a vaccine for covid. This is the first step back to a degree of normality #Vaccine #CovidVaccine #CoronaVirus|1334252830677471232|Officially_IT|1|0|0|0
2020-12-06 04:27:38|Things I took for granted pre-covid: being able to lick my fingers in the grocery store to open the produce bags. #whyisitsohard #COVID|1335440740974030848|COVIDQueen20|1|0|0|0
2020-12-09 19:14:20|#Gold until Christmas 1900 #USD oz! #stimuluspackage #corona #Silver #StockMarket #lockdown #DAX #DAX30 #stocks #stocknews #stockmarkets #stockmarketnews #NASDAQ #NASDAQ100 #DowJones #DJIA #S500 #investment #investors #trade #trading #Republicans #Democrats #Trump #Biden #USA|1336751050829819904|ulm_s85|0|0|0|1
2020-12-02 16:01:33|"How can it be ok to mingle with 2 other households because it's Christmas yet any other time it's a £10k fine!! What does Covid put it's Christmas jumper on and say ""fuck it. It's Christmas I deserve a break."" It's a total farce! Government are a joke! #COVID19 #lockdownUK"|1334165817097859072|Ashleypp1986|1|0|0|0
2020-12-18 20:20:19|A reminder to all #Americans: At midnight tonight, the US #Government will #Shutdown if #Congress doesn't work it out. The #pandemic is raging, people are suffering &amp; the #president is #mia. #America in chaos #Covid_19 #COVID19 #economy #stimuluspackage|1340029145741455104|nomallorywrites|0|0|0|1
2020-12-02 11:55:12|Here we go again, for the third time, my #Carer’s daughter has been sent home from school: a #Covid case in her bubble.   I’m #shielding.   This means I have no #socialcare for 2 weeks while she stays away.  #ClosetheSchoolsuk #CloseTheDamnSchools @KateGreenSU @leicesterliz|1334103824861171712|secretspartacus|1|0|0|0
2020-12-17 14:23:26|No one predicted nifty will fall to 7500 due to #COVID19   No one predicted nifty will rise 82% from March lows &amp; end 2020 at 13500-14000  No one saw 1 lac crore of FII inflow in just 6 weeks   The MARKET humbles the best of us!|1339576944455634944|connectgurmeet|0|0|0|1
2020-12-01 18:15:41|"Today, #Florida will hit 1 million #COVID cases. That's 46,000 cases per million residents, substantially worse than California and Texas, the two states with bigger populations. It's is a #COVID disaster. But, hey, @WaltDisneyWorld is open. And people feel ""safe"" there. Crazy."|1333837186278408192|JJSingh|1|0|0|0
2020-12-16 21:01:22|a new study by researchers at the University College London revealed that 86 percent of people who tested positive for COVID-19 did not have virus symptoms, such as cough, fever, and loss of taste or smell? I wonder how many under 10 year olds could be like this. 🧐 #COVID19|1339314698810961920|djgeefunk|0|0|1|0
2020-12-08 06:39:26|"Maybe @realDonaldTrump lost the election to @JoeBiden because his voters thought Covid-19 was a hoax and ended up dying. Is that what they mean by ""dead people voting""?  #ElectionIntegrity #BiggestLoser #COVID"|1336198683281547264|LiberalCheers|0|0|0|1
2020-12-12 03:55:20|wear a mask. save a life.  period. #COVID19|1337606939803521024|c_dubs1587|1|0|0|0
2020-12-13 03:51:56|1 new case in Bhutan   [3:51 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic|1337968470932283392|COVIDLive|0|0|1|0
2020-12-08 01:34:55|How depressing can it be knowing you can’t invite people over for dinner in LA because of Covid and knowing if you hold hands while saying grace you’ll be infected by their Thetans.  #COVID #COVIDー19 #MaskUp|1336122049178136320|BentHanlenComic|1|0|0|0
2020-12-19 05:06:14|Can those living in a nursing home/rehab deny getting the #COVID vaccine or are they force to get it? Which isn't right, btw. Just asking cause my mom is in one and has been telling us that she doesn't want it.|1340161498514141184|thatwritechick|0|1|0|0
2020-12-09 05:33:51|"DTI Sec Lopez says he had no recent interaction with President Rodrigo Duterte.   The Trade secretary earlier today said he tested positive for the #COVID19 | via @jmnpunzalan"|1336544566422298624|ABSCBNNews|0|0|1|0
2020-12-17 21:22:37|One adcom panelist said we need to learn what happens if you get two doses of different vaccines. Guidance being given is not to give people a third dose if this mix up happens. #COVID-19 vaccine.|1339682436792332288|SarahKarlin|0|0|1|0
2020-12-05 22:10:03|United States Corona virus Cases : 14,940,138 Deaths : 287,562  Recovered : 8,765,382 Projections  Closed Cases 9,052,944 Cases which had an outcome 8,765,382(97%) Recovered\Discharged 287,562(3%) Deaths   #covid19 #covid19update #corona #coronaupdate #covid19US #coronaUS|1335345720488968192|tan_paulus27|0|0|1|0
2020-12-02 20:25:35|90,995 new cases and 1,733 new deaths in the United States   [20:25 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic|1334232266948620288|COVIDLive|0|0|1|0
2020-12-06 01:15:32|Just because you're stuck inside, that doesn't mean you shouldn't exercise! Try some simple stretches. 🧘  #COVID19 #COVID_19|1335392395882606592|IsolationBot|0|0|0|1
2020-12-18 19:48:13|3) They made an emergency stop and continued on, without swapping planes. But United contributed significantly to a study showing the safety of flying during the pandemic. #United #UAL #COVID|1340021066706632704|hweiss3|0|0|1|0
2020-12-12 06:37:08|Puducherry reports 38 new #COVID19 cases, infection tally rises to 37,444: Officials|1337647657032937472|PTI_News|0|0|1|0
2020-12-04 21:53:48|"#WJZ AT 5 | Record testing and record new infections in Maryland—perspective from John’s Hopkins experts. Also, more Baltimore families are in mourning after losing their loved ones @wjz #COVID19"|1334979242258558720|HellgrenWJZ|0|0|1|0
2020-12-02 10:35:07|Around 22,000 #healthcare #workers have been #identified in the Pimpri Chinchwad Municipal Corporation (#PCMC) limits, who will be signed up for the #COVID19 #shots.|1334083669753954304|TOIPune|0|0|1|0
2020-12-15 02:47:22|Thank you, to @GovNedLamont and team, for setting up the #COVID19 test sites. I went to Hammonassett- it was very well organized. Results in 2 days. Tested NEGATIVE- and finally slept for more than 4 hours.|1338677000182095872|natlyon|1|0|0|0
2020-12-02 12:20:42|guys, any idea as to where can i report about an academy going against the govt. orders? #COVID19|1334110240778891264|areeeshasyed|0|0|1|0
2020-12-02 17:23:31|#DailyBriefing sick of hearing ‘here comes the choo choo train’ - this is the problem.  We know what needs to be done, we don’t need more lockdowns or tiers, if there must be tiers, get rid of the stupid rules.  #PMQs #COVID19|1334186448115916800|LordCLQTR|0|1|0|0
2020-12-06 15:34:46|While this nationwide farce goes on, hospitals  in the city of Thessaloniki which serve not just the city itself; but much of northern #Greece have not one ICU bed spare today to deal with #covid19 cases which continue to kill 100 people a day nationwide.|1335608628678680576|teacherdude|1|0|0|0
2020-12-05 16:17:36|If there’s anything my mom’s #covid diagnosis taught me, it’s that you’re not allowed to have spotlight-lit life-sized trump cut out unironically in your front yard without getting it.|1335257020862226432|ghoulplanet|0|0|0|1
2020-12-02 20:54:40|Few things are weirder than receiving a fantasy football notification for a player on a Wednesday afternoon. That's just life in a #COVID19 world I guess.|1334239582897008640|DavidVeselenak|0|0|0|1
2020-12-17 11:52:08|Or if the #COVID problem is as serious as we are led to believe open up the whole ground and make the 2,000 spread out.Typical Tories.These things are never thought through.Or is it the clubs that are to blame for trying to save money by opening only one section 2/2|1339538871235866624|pelepele1|0|1|0|0
2020-12-15 15:05:02|Trump’s loyalists would drink bleach and jam lights up their asses thinking that would prevent #COVID19 and these same assholes are like, “I dunno bout this vaccine. Something seems fishy.” #VaccinesWork   “What the hell do you have to lose?” said a man who’s losing it all now.|1338862639275933696|FretCannon|1|0|0|0
2020-12-05 01:43:18|Remember when we could be together without the fear of unintentionally killing someone? I miss that. #COVID19|1335036997967224832|hannahbarroness|0|0|1|0
2020-12-17 08:21:14|We've seen how #DonaldTrump has mishandled the #Covid19 pandemic. Yesterday, over 3,600 Americans died. But, is #BorisJohnson's handling of it any better. IMV, no! Encouraging people to get together over Christmas will ensure increased deaths in the early months of 2021. MADNESS!|1339485792738139904|derekjames150|1|0|0|0
2020-12-02 20:17:26|With #COVID19 raging on more talk is going on of #women having to give up careers to home school &amp; others #remotework.   I would enjoy knowing how many are enjoying #WorkFromHome &amp; #distancelearning ?|1334230212263886848|StephanieDEuban|0|0|1|0
2020-12-17 09:39:22|France's presidential palace says President Emmanuel Macron has tested positive for COVID-19  #macron  #covid19|1339505457669545984|DUNDARKESAPLI|0|0|1|0
2020-12-04 04:53:45|#Covid19 is an extreme event that has tested companies, schools, medical industry and others #agility and ability to #adapt. Those who thought they we forward thinking and agile have to take a long hard look at the rigidity and fear that’s prevented innovation. #reflections|1334722535687000064|momoo248|0|0|1|0
2020-12-01 17:04:18|With this Vaccine thing, I have a feeling that they’ll use our place of work to force us to take the vaccine or you’ll lose your Job. Let’s watch  What will you do? #COVID #vaccine #CovidVaccine #COVID19 #coronavirus #news #HumanRights|1333819224331063296|YaneWise|0|1|0|0
2020-12-04 12:08:54|A new #coronavirus testing site opens today at the @TUCenter from 1 p.m. to 4 p.m. Anyone can get a test. Parking is free.|1334832046481567488|WNYT|0|0|1|0
2020-12-08 15:00:29|These are the #COVID19 #Coronavirus details as of 8/12/2020.  Cases: 68,117,810 Deaths: 1,554,160 Recoveries: 47,180,405  Active Cases: 19,383,245 Active Cases in Mild Condition: 19,277,209 (99%) Active Cases in Critical Condition: 106,036 (1%)|1336324777624027136|COVID19Bot7|0|0|1|0
2020-12-16 18:48:37|Ohio STEM: @ClevelandClinic earned 23 grants and published more than 490 publications on #covid19 could not be done w/o the resources from @OhioLINK and the Cleveland Clinic Library. Invest in Ohio’s health and future|1339281293331337216|krafty|0|0|1|0
2020-12-17 19:18:55|Democratic Rhode Island Gov. Gina Raimondo was seen drinking at a wine bar just four days after reminding citizens to comply with #coronavirus  restrictions and stay home.|1339651305715986432|brady_hoke4real|0|0|1|0
2020-12-02 08:21:56|Message to #antivaxxers.   So, the #Covid vaccine is ready. Get ready to watch infection rates/ deaths fall fast soon.   It will be necessary for you to shift your gound and say that the virus was beginning to diminish anyway.  Yes, that will be your best tack.   #COVIDIOTS|1334050151569235968|VernonBriscoe|1|0|0|0
2020-12-04 18:41:11|When you turn up the heat and it still feels like you’re living in an igloo   🥶 #heat #cold #winter #December #25DaysofChristmas #igloo #freezing #Quarantine #Corona #coronavirus #fridaymorning|1334930766967410688|RosesAndChai|0|0|1|0
2020-12-16 20:34:01|Expert voices on #covid19 are often male. The people leading the vaccine research teams are often not: Prof Sarah Gilbert (Oxford/Astrazeneca) Dr Kizzmekia Corbett (Moderna) Major General Chen Wei (Ad5-nCoV) As we emerge from this nightmare, let's hope they get due recognition.|1339307817283497984|Eamonn_Kerins|1|0|0|0
2020-12-15 15:45:58|#NOW: Vaccines for #COVID19 have arrived in FLX Region. Per Rochester Regional Health facilities, vaccinations will start *today.* Emergency Department personnel will be the first to get #Covid_19 vaccine. FYI: 3 sites for @ROCRegional will be #ROC General, Unity &amp; Newark/Wayne.|1338872937626152960|jeanniemcbride_|0|0|1|0
2020-12-03 03:14:36|I'm a Covid positive #ME patient. #COVID19 is bad, but I don't feel like I'm dying, which is how #MECFS crashes feel. #meawarenesshour #MEawareness|1334335198624931840|CamilleCarswell|0|0|1|0
2020-12-02 22:31:17|#covid #CovidVaccine  what are your thoughts on the vaccine?|1334263899051470848|MichaelC_Openun|0|0|1|0
2020-12-01 19:25:25|🔑  Who owns your mind?  Whose mind is it?  Who’s battling for your mind?  How veiled is the control of your mind?  Think about it.   #WakeUpAmerica #freeyourmind #COVID19 #mask|1333854736517370112|oneradiantsoul|0|1|0|0
2020-12-08 13:40:21|Today’s good news changes our relationship with #Covid19. But it’s *not* #vday. Even when immunity is built up, it’s no ‘victory’ over an enemy. This virus - &amp; others - are presences we must learn to live with &amp; try to contain so as to limit their capacity to harm. #vaccine|1336304612509356032|MichaelSadgrove|1|0|0|0
2020-12-12 05:20:56|We've had more people die of #COVID19 in one day, then those who died on 9/11.  We're going to reach 300,000 dead any day now.  #WearAMask|1337628482772221952|DiscoWizard83|1|0|0|0
2020-12-18 12:57:31|Y’all we are not white don’t get these #vaccinations WE’VE OVERCOME WAY MORE THEN #COVID19 ,|1339917710080290816|IsrealWakeUp|0|1|0|0
2020-12-08 06:49:18|Dom’s death in Gears of War 3 is the saddest thing that’s happened this decade and that’s saying a lot. #covid #GearsofWar #gearsofwar3 #GearsEsports #GearsofWarUltimateEdition #fuck2020|1336201166259154944|michaelclark_jr|0|0|0|1
2020-12-18 22:33:21|#LiberalsDontDoPandemics - @ScottMorrisonMP, @GregHuntMP, @JoshFrydenberg, @GladysB and @LiberalVictoria. Totally useless lot, and they should be held accountable for politicising #COVID, the same way they politicised #ClimateChange!  #ScottyFromMarketing  #covidnsw #auspol|1340062623526572032|IntestinalWorm|0|1|0|0
2020-12-08 23:46:20|Viewers asking where/if @MizzouHoops  and @IlliniMBB will be on television Saturday night.  #MizzouBB tells @KMOV  YES--look for it somewhere on @espn family of networks in some fashion with fluid #COVID19 situation across SEC sports determining where.  Should know Wed or Thurs|1336457112403243008|SDienerNews|0|0|0|1
2020-12-04 18:40:57|With the enormous challenges they have faced with #COVID19, we are honored to partner with the health care providers at @WSMA_update, @VirginiaMason, and @EvergreenHosp in the #WACancerFight. Thank you for your support of our annual policy forum!|1334930709589368832|ACS_CAN_WA|0|0|0|1
2020-12-04 01:50:49|If nothing else proves #Trump is a narcissist, it the fact that since Nov 3 he has tweeted far more about his election woes than the raging US pandemic. He does not care about the People.  #Election2020 #COVID19 #SoreLoser|1334676502433034240|quodperiram|0|0|0|1
2020-12-08 06:47:03|As we see the first #coronavirus vaccines 💉 being administered on what is being dubbed #VDay with 70 hospital hubs at the centre of the operation I will be back on @BBCNorthampton to discuss this and other Covid issues @UniNorthants @UniNhantsFHES #HandsFaceSpace #GetTheVaccine|1336200601722621952|anfieldbhoy|1|0|0|0
2020-12-11 14:07:05|536 new cases in Sri Lanka   [14:07 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic|1337398502238924800|COVIDLive|0|0|1|0
2020-12-11 20:15:15|I have just been tested once again for #COVID for GI symptoms. This vaccine cannot come fast enough. I have been negative (and confidently so) every test. Four or five times off work for days at a time- I’ve lost track.|1337491153608986624|KaitlynJ_95|1|0|0|0
2020-12-01 16:24:22|Now he yells down the stairs asking if I am ok? He hears banging. I am making dog biscuits and using a stand mixer so idk. That seems to appease him for now. #COVID19 #shutdown #quarantinediaries|1333809174690590720|angelofsnark|0|0|1|0
2020-12-17 11:59:14|Almost all Tier 3 areas to remain the same with more areas across the south and south east placed into the tougher tier 3 #coronavirus restrictions|1339540656641830912|ZoraSuleman|0|0|1|0
2020-12-03 12:44:03|"I love how ""FINGERS Crossed!!!!11"" is literally the best summation of the United States' pandemic plan for #COVIDー19.  #coronavirus #CoronavirusUSA #CoronavirusOutbreak #COVID19 #CoronaVirusUpdates"|1334478502838624512|ShenequeProctor|1|0|0|0
2020-12-18 13:49:29|Masks make great stocking stuffers and show your friends and family that you care. 😷  This PSA brought to you by a guy who doesn't want to catch the Corona virus. #MaskUp  #FridayThoughts #COVID19 #Christmas|1339930788440236032|robertaustex|1|0|0|0
2020-12-16 00:55:21|So, I have been once again enduring long term affects from H1N1 today.  #COVID19 is worse.  Please, #WearAMask #StayAtHome #SocialDistancing are the only ways to go.  Being a long hauler sucks.|1339011194410168320|LLynneIrwin|1|0|0|0
2020-12-18 18:45:24|I just wanted to say TY to all our #teachers who are truly working hard to help our children in these hard times of #COVID19 as a grandmother of 2 my oldest stayed with me this week and I was able to listen,&amp;  grateful for her teachers who are doing a great job #remotelearning|1340005260153249792|L827Mn|1|0|0|0
2020-12-18 01:13:58|I feel like the covid vaccine is going to be mandatory for healthcare workers in the long run just like the flu shot. #CovidVaccine #COVID19|1339740656252628992|Crystal07919342|0|0|1|0
2020-12-02 18:04:31|Dollar Tree in SW employees aren’t wearing mask AT ALL! I’m out! Nope one of them is! Just 1 #DollarTree #Covid19 #WearAMask|1334196764694503424|MsKCPowell|1|0|0|0
2020-12-09 00:09:57|Honestly... Face masks are great! Keeps your face warm, hides blemishes, I don’t have to smile at customers, blocks out disgusting odours on the downtown bus. And most importantly keeps airborne pathogens out of my mouth! #covid19 #DoYourPart|1336463057313099520|kylesheacomedy|1|0|0|0
2020-12-16 13:48:35|Once these small business close for good due to extreme government restrictions, people will not strive to even try to start a business. Why would anyone want to if the government will tell you to close your doors?  #FuckRestrictions #COVID19 #coronavirus|1339205785629454336|tonyfrombr|0|1|0|0
2020-12-02 12:16:54|So much to cover tonight, with a review of GW10, a cancelled fixture due to #Covid19, and a preview of GW11!  Join @craigmorraies11 @FplMariner and @ZhouFPL at 9.30pm (MYR/SG) on #FplExpectAsians YouTube channel  If you’ve any questions, drop them down below!  #FPL #FPLCommunity|1334109283382816768|FplExpectAsians|0|0|0|1
2020-12-02 21:34:12|The #Saskatoon zone hit a new high with 1,340 active cases after 109 new #COVID19 cases and 35 recoveries. The #Regina zone also hit a new high with 864 actives. The sub-zone with Shellbrook and Birch Hills has become the third to crack 200 actives (202). #skpoli #COVID19SK|1334249534566883328|thinktankSK|0|0|1|0
2020-12-09 18:17:31|Wear a mask! 😷 Help businesses stay open. #COVID is not going to be here forever, but we need to cooperate.|1336736750023032832|BarretoBermarie|1|0|0|0
2020-12-14 22:12:05|Day 10 or 11 or something. Wife's smell and taste came back. My body aches are mostly gone. We're both still coughing and exhausted. The fatigue is immense. #COVID19|1338607719562014720|fbbahw|0|0|1|0
2020-12-08 03:26:35|Business should absolutely have the right to require vaccination for COVID19 as they need. Especially, like schools require vaccines to attend! Cruises should test before vacationing, etc. #vaccine #COVID19|1336150153300996096|ErikaLeeR|1|0|0|0
2020-12-16 20:11:04|What is the first thing I am going to do when I reach my financial goal??   A: nothing!  Keep working (but less hours) and keep stacking!  No #Lambo, nothing extravagant. A party with my friends (after #COVID19) and a happy dance with the ones I talked to about it. Stay humble💯|1339302042599223296|pharmlords|0|0|0|1
2020-12-15 13:27:38|#COVID19 -11 more patients  succumb to the virus in Kenya, raising the death toll to 1,604, Health CS Mutahi Kagwe announces.|1338838125880217600|mercykabaka|0|0|1|0
2020-12-04 10:05:23|So if you have the vaccine you still have to self isolate, wear a mask and cant socialise. Does it work then? Oh but if you are rich you can come to this country from wherever with no need to isolate. Have I got that right? #COVID #vaccine|1334800961924194304|chilliesforlife|0|1|0|0
2020-12-04 23:34:47|Today: #278KDeadAmericans due to #MAGA  #Trump &amp; #GOP disastrous handling of #Covid19.  #TrumpGenocide #GOPGenocide #GOPBetrayedAmerica #TrumpIsACriminal|1335004655894449920|JDels2|1|0|0|0
2020-12-18 14:37:51|Been up since 5am... I should go back to sleep... but 1st... Covid Test!!   I should be negative by now!! 😩🙏🏾  #day14 #COVID19 #QuarantineLife|1339942960117526528|Msesiprah|0|0|1|0
2020-12-09 02:22:43|My Mom's test came back negative but she has gotten a lot worse.  They are treating her for acute bronchitis right now but if her old oxygen gets below 92% she has to go to the ER.  Im still freaking out. #COVID19 #family|1336496466471362304|GrownupGeekGirl|0|0|1|0
2020-12-04 20:13:03|DECEMBER 3 7,700 dead in LA County, and since 12/1, 7,600 infected with #COVID19! Opening the courts will be deadly! Stop the #superspreadercourts! @HildaSolis @SheilaKuehl @SupJaniceHahn @kathrynbarger @HollyJMitchell @LASuperiorCourt|1334953884876382208|jc_berrycherry|1|0|0|0
2020-12-05 02:47:55|Today’s @NDDOH report shows record high ND COVID cases recovered at 805 and cumulative recovered at 75,653. #ndpol #COVID19|1335053257681629184|CharlieAdamsND|0|0|1|0
2020-12-08 09:27:03|#covid19 - Indonesia - Total: 586,842 - Deaths: 18,000 - Recovered: 483,497[+4,295] - Active: +4,295[-136]|1336240866034397184|rhehost|0|0|1|0
2020-12-16 13:40:04|#Panvel Municipal Corporation #COVID19 report  New cases - 35 Recovered - 33 Death - 00  Total cases - 26929 Total recovered - 26034 Total deaths - 587  Active cases - 308  #CovidInMaharashtra #CoronaInIndia #COVIDUpdates|1339203642465742848|AnuragANK|0|0|1|0
2020-12-12 16:39:08|Do you think different households should be allowed to mix on New Year’s Eve? #NewYearsEve #Coronavirus #Politics #Twitter #Polls|1337799154580512768|PoliticsPollss|0|0|1|0
2020-12-11 18:44:29|BREAKING: Per DHEC: today, South Carolina announced its highest number of new cases of #coronavirus a total of 3,217 confirmed|1337468313446850304|CrystyWOLOTV|0|0|1|0
2020-12-06 23:40:36|I'm tired of being at home. I want to go to the movies and restaurants. #COVID19|1335730893651140608|MsGoody2Shoes33|0|0|1|0
2020-12-16 20:17:58|Southern Utah COVID-19 Update: One day does not make a trend, but new infections came roaring back today. 283 new infections are the eighth-most in a day. After 4 straight days with three deaths, just one today. #stgeorge #covid19|1339303778424508416|CDReed|0|0|1|0
2020-12-15 11:54:19|I’m shocked to hear women have been disproportionately affected by COVID economically on @bbc5live  It’s a global issue. Women being associated with childcare, having less stable jobs... Am I naive to be shocked that gender disparity remains so prevalent today? #shecession #covid|1338814640864817152|EleanorFurlong2|1|0|0|0
2020-12-16 14:59:22|"There's no better time than now to be ""cash poor"". It's #COVID19 times anyway.   Instead of wasting your money on a shopping spree, get your hands on some #Bitcoin and some #crypto.  Save the rest on well-leveraged ETFs.   Reduce your waste. Increase your wealth.  Simple as that."|1339223601287815168|ifyouc1|0|0|0|1
2020-12-08 08:22:18|#CORONAVIRUS: UK HEALTH MINISTER @MattHancock  SAYS I HOPE WE CAN LIFT THE RESTRICTIONS FROM THE SPRING via @Reuters|1336224570580328448|leskiewicz|0|0|1|0
2020-12-03 16:12:48|Do you think Santa is going to wear a mask and use hand sanitizer? Or will be be some kind of super spreader? #christmas #COVID #COVID19 #SantaClaus|1334531036978417664|hello_iamliz|0|0|1|0
2020-12-17 10:39:53|So now the Spanish prime minister joins Macron as a self isolator after testing positive! I’m sure these tests are just awarding themselves a peaceful Christmas! #covid 😡|1339520685253791488|discocat32|0|1|0|0
2020-12-05 17:56:49|it is unacceptable that frontline #healthcareprofessionals are still re-using contaminated, single-use intended, N95 masks, more than 6 months into this pandemic!  #COVID19 #pandemic #healthcare #hospitals #n95masks|1335281990996795392|salim1612|1|0|0|0
2020-12-15 22:49:47|Does hair cream expire? I opened one last year and hardly been used while still have couple unopened.   Damn you Covid-19  #unnecessaryheadache #covid19  #TuesdayFeeling|1338979597317189632|BishalKC|0|0|0|1
2020-12-14 09:18:54|Praying for #MaulanaTariqJamil's speedy and full recovery from #COVID19|1338413143018639104|Governorysinzai|0|0|1|0
2020-12-11 14:31:10|More Americans died of #covid19 in the U.S. IN ONE DAY than died on either 9/11 or D-Day.   More Americans have been killed by Covid-19 in 11 months than were killed in World War I, the Korean War, Vietnam War, Gulf War, Iraq War, and War in Afghanistan — COMBINED.|1337404564270501888|andrewkantor|1|0|0|0
2020-12-12 02:18:52|US FDA has officially approved the Pfizer #Covid19 vaccine  and now begins the largest logistical exercise since WW2  #USpoli #CDNpoli #BCpoli|1337582661716463616|matpVI|0|0|1|0
2020-12-16 12:37:03|Cases: 73,603,541 (+0)  Deaths: 1,638,565 (+226)  Recovered: 41,721,999 (+0)  Active Cases: 31,881,542 (43.32%) Completed Cases: 43,360,564 (58.91%) Mortality Rate: 2.23% (No Change) Case Fatality Rate: 3.78% (No Change)  #COVID19 #Coronavirus #StayHome|1339187783424995328|_covid_19_bot_|0|0|1|0
2020-12-11 17:29:57|#COVID Why aren't presenters and guests wearing masks on @rte @rtenews @RTERadio1 No wonder ye thought it was grand to have a party! Very poor example being given @MichealMartinTD WEAR MASKS! I wear one every day, all day. You should too.|1337449556657786880|DrMaireadDB|1|0|0|0
2020-12-11 17:46:54|3,561 new cases and 98 new deaths in Canada   [17:46 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic|1337453823095353088|COVIDLive|0|0|1|0
2020-12-07 20:56:17|To #thank #taxpayer-paid #PublicSector workers, on the frontline, for their indefatigable #work during the #coronavirus #pandemic, ... #PrinceWilliam + #KateMiddleton are taking a #taxpayer-paid 🚃 #train ride across the country while the #workers face a #publicsectorpayfreeze 🤔|1336051928342654720|mtajri|0|1|0|0
2020-12-03 00:07:31|[1/2] #COVID19 2 Dec, here’s the specimen dates for the 18 RBWM reported positive cases: 28 Nov: 1 case 29 Nov: 3 cases 30 Nov 12 cases 1 Dec    2 cases #RBWM is position 233 in the table|1334288114949435392|AnneJMcKay|0|0|1|0
2020-12-11 17:27:19|#GovernorPhilScottPressConference #coronavirus How many of VT's homeless population have been tested and how many have tested positive? Sect. Smith says he'll have to get back to VTDigger reporter Erin Petenko.|1337448892355538944|ValleyReporter|0|0|1|0
2020-12-13 12:25:24|Is anyone else finding that their new recurring nightmare is that they are out in public and realize that they forgot to wear their mask? #COVID #WearAMask|1338097688127090688|DolbecKatie|1|0|0|0
2020-12-15 08:09:52|Respected @FinMinIndia Plz extend the due date of #GSTAmnesty scheme with late fees cap upto Rs.500 &amp; relaxtion of sec 16(4), 36(4) till Mar-2020 many #Gst Returns are pending due to #COVID19 nationwide. #ExtendGSTAmnesty #GSTR3B #gstnfailed @mpfinancedep @narendramodi @PMOIndia|1338758157137399808|NeeleshTax|0|0|0|1
2020-12-16 16:09:33|#COVID19 #HERO @DrBonnieHenry  MARK MY WORDS!! Deservedly, you will receive the Order Of British Columbia and will one day become Lieutenant Governor of British Columbia.|1339241260750491648|Darbybc|1|0|0|0
2020-12-15 23:05:26|85 new cases in Angola   [23:05 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic|1338983533541531648|COVIDLive|0|0|1|0
2020-12-17 11:48:36|"Matt Hancock literally just said in the commons ""We have come so far, we must not blow it now"" Far from what exactly? We are pretty much in the same place as when this shit show started! #COVID19 #coronavirus #UKlockdown #tiersystem"|1339537981657526272|PeculiarCurio|0|1|0|0
